ID#,APN,Street Address,Auction Type,City,Postal Code,Tax Rate Area,Land Value,Improvements,Total Assessed Value,Assessed Value Year,Property Description,Timeshare Association,Your Max Bid,Opening Bid,Best Bid,Status,Close(PDT),Canceled
2495,5335745134,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 600.00 , $ 400.00 ," $ 1,000.00 ",2025,TIMESHARE100734 EXCV USE MINI SUITE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,600.00 ",   - , - ,03/18/2026 12:30:00,
2496,5335745137,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 600.00 , $ 400.00 ," $ 1,000.00 ",2025,TIMESHARE100737 EXCV USE MINI SUITE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:30:00,
2497,5335745146,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 600.00 , $ 400.00 ," $ 1,000.00 ",2025,TIMESHARE100746 EXCV USE MINI SUITE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,500.00 ",   - , - ,03/18/2026 12:30:00,
2498,5335745207,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 30507 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:30:00,
2499,5335745212,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 30512 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 12:30:00,
2500,5335745216,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 30516 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:30:00,
2501,5335745217,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 30517 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 12:30:00,REDEEMED
2502,5335745223,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 30523 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 12:30:00,
2503,5335745224,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 30524 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,500.00 ",   - , - ,03/18/2026 12:30:00,
2504,5335745305,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 40505 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 12:30:00,
2505,5335745307,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 40507 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:30:00,
2506,5335745328,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 780.00 , $ 520.00 ," $ 1,300.00 ",2025,TIMESHARE 40528 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,500.00 ",   - , - ,03/18/2026 12:30:00,
2507,5335745332,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 40532 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 12:30:00,
2508,5335745340,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 40540 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:30:00,
2509,5335745341,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 40541 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 12:30:00,
2510,5335745418,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 50518 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 12:45:00,
2511,5335745430,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 50530 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2512,5335745447,500-524 E ST SAN DIEGO CA 92101,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 50547 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2513,5335745449,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 50549 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2514,5335745512,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 351.00 , $ 234.00 , $ 585.00 ,2025,TIMESHARE 60812 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 12:45:00,
2515,5335745517,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 60817 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2516,5335745525,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 60825 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2517,5335745542,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 60842 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,500.00 ",   - , - ,03/18/2026 12:45:00,
2518,5335745619,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 70819 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2519,5335745624,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 70824 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2520,5335745634,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 70834 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2521,5335745640,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 70840 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2522,5335745711,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 80811 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2523,5335745714,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 80814 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 12:45:00,
2524,5335745728,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 80828 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2525,5335745736,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 80836 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,500.00 ",   - , - ,03/18/2026 12:45:00,
2526,5335745744,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 80844 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2527,5335745750,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 80850 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2528,5335745809,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 90809 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2529,5335745818,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 90818 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2530,5335745823,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 90823 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2531,5335745831,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 90831 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2532,5335745905,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE100805 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2533,5335745940,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE100840 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2534,5335745947,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE100847 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 12:45:00,
2535,5335746018,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 20918 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 13:00:00,
2536,5335746023,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 20923 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 13:00:00,
2537,5335746024,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 20924 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 13:00:00,
2538,5335746029,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 20929 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 13:00:00,
2539,5335746031,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 20931 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 13:00:00,
2540,5335746114,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 30914 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 13:00:00,
2541,5335746118,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 780.00 , $ 520.00 ," $ 1,300.00 ",2025,TIMESHARE 30918 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 13:00:00,
2543,5335746146,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 339.00 , $ 226.00 , $ 565.00 ,2025,TIMESHARE 30946 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - , $ 100.00 ,   - , - ,03/18/2026 13:00:00,
2544,5335746214,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 40914 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,500.00 ",   - , - ,03/18/2026 13:00:00,
2545,5335746223,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 333.00 , $ 222.00 , $ 555.00 ,2025,TIMESHARE 40923 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,300.00 ",   - , - ,03/18/2026 13:00:00,
2546,5335746310,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 50910 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 13:00:00,REDEEMED
2547,5335746548,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 780.00 , $ 520.00 ," $ 1,300.00 ",2025,TIMESHARE 70948 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,500.00 ",   - , - ,03/18/2026 13:00:00,
2548,5335746625,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 540.00 , $ 360.00 , $ 900.00 ,2025,TIMESHARE 80925 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,500.00 ",   - , - ,03/18/2026 13:00:00,
2549,5335746802,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 780.00 , $ 520.00 ," $ 1,300.00 ",2025,TIMESHARE100902 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,600.00 ",   - , - ,03/18/2026 13:00:00,
2550,5335746807,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 780.00 , $ 520.00 ," $ 1,300.00 ",2025,TIMESHARE100907 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 13:00:00,
2551,5335746822,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 780.00 , $ 520.00 ," $ 1,300.00 ",2025,TIMESHARE100922 EXCV USE 1 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,600.00 ",   - , - ,03/18/2026 13:00:00,
2552,5335747023,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 900.00 , $ 600.00 ," $ 1,500.00 ",2025,TIMESHARE 30823 EXCV USE 2 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,600.00 ",   - , - ,03/18/2026 13:00:00,
2553,5335747109,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 667.00 , $ 444.00 ," $ 1,111.00 ",2025,TIMESHARE 40809 EXCV USE 2 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 13:00:00,
2554,5335747144,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 900.00 , $ 600.00 ," $ 1,500.00 ",2025,TIMESHARE 40844 EXCV USE 2 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,600.00 ",   - , - ,03/18/2026 13:00:00,
2555,5335747235,500-524 E ST SAN DIEGO CA 92101-6206,Timeshare Property,SAN DIEGO,92101,08195, $ 680.00 , $ 452.00 ," $ 1,132.00 ",2025,TIMESHARE 50835 EXCV USE 2 BDRM TYPE UNIT&UND INT LOT F BLK 44,Gaslamp Plaza Suites,   - ," $ 1,400.00 ",   - , - ,03/18/2026 13:00:00,
2557,5375703316,1415 ORANGE AVE #113 CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002," $ 2,400.00 "," $ 1,600.00 "," $ 4,000.00 ",2025,US113CZ16 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 2,000.00 ",   - , - ,03/18/2026 13:00:00,
2559,5375704020,ORANGE AVE CORONADO CA 92118,Timeshare Property,CORONADO,92118,02002," $ 2,520.00 "," $ 1,680.00 "," $ 4,200.00 ",2025,US200BZ20 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,800.00 ",   - , - ,03/18/2026 13:00:00,
2560,5375704845,1415 ORANGE AVE CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002," $ 2,400.00 "," $ 1,600.00 "," $ 4,000.00 ",2025,US208CZ45 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,800.00 ",   - , - ,03/18/2026 13:00:00,
2561,5375705030,ORANGE AVE CORONADO CA 92118,Timeshare Property,CORONADO,92118,02002," $ 11,875.00 "," $ 2,448.00 "," $ 14,323.00 ",2025,US210AZ30 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 2,800.00 ",   - , - ,03/18/2026 13:00:00,
2562,5375705217,1415 ORANGE AVE CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002," $ 3,780.00 "," $ 2,520.00 "," $ 6,300.00 ",2025,US212BZ17 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 2,000.00 ",   - , - ,03/18/2026 13:00:00,
2563,5375705612,ORANGE AVE CORONADO CA 92118,Timeshare Property,CORONADO,92118,02002," $ 2,400.00 "," $ 1,600.00 "," $ 4,000.00 ",2025,US217BZ12 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 2,000.00 ",   - , - ,03/18/2026 13:15:00,
2564,5375705905,ORANGE AVE CORONADO CA 92118,Timeshare Property,CORONADO,92118,02002," $ 2,316.00 "," $ 1,505.00 "," $ 3,821.00 ",2025,US223CZ05 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,600.00 ",   - , - ,03/18/2026 13:15:00,
2565,5375706035,1415 ORANGE AVE #301 CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002," $ 1,500.00 "," $ 1,000.00 "," $ 2,500.00 ",2025,US301DZ35 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 2,000.00 ",   - , - ,03/18/2026 13:15:00,
2566,5375706320,ORANGE AVE CORONADO CA 92118,Timeshare Property,CORONADO,92118,02002," $ 2,400.00 "," $ 1,600.00 "," $ 4,000.00 ",2025,US304BZ20 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,900.00 ",   - , - ,03/18/2026 13:15:00,REDEEMED
2567,5375706542,ORANGE AVE CORONADO CA 92118,Timeshare Property,CORONADO,92118,02002," $ 2,400.00 "," $ 1,600.00 "," $ 4,000.00 ",2025,US306BZ42 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,800.00 ",   - , - ,03/18/2026 13:15:00,
2568,5375707217,1415 ORANGE AVE CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002," $ 2,744.00 "," $ 3,167.00 "," $ 5,911.00 ",2025,US313CZ17 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,900.00 ",   - , - ,03/18/2026 13:15:00,
2569,5375707413,1415 ORANGE AVE CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002," $ 3,780.00 "," $ 2,520.00 "," $ 6,300.00 ",2025,US315BZ13 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,800.00 ",   - , - ,03/18/2026 13:15:00,
2570,5375707705,ORANGE AVE CORONADO CA 92118,Timeshare Property,CORONADO,92118,02002," $ 2,400.00 "," $ 1,600.00 "," $ 4,000.00 ",2025,US321BZ05 REG YR USE TIMESHARE PER D92-293813&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 2,000.00 ",   - , - ,03/18/2026 13:15:00,
2571,5375712913,1415 ORANGE AVE CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002, $ 951.00 , $ 632.00 ," $ 1,583.00 ",2025,US109DO13-UNIT D-USE PERIOD 13 DURING ODD YR&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,400.00 ",   - , - ,03/18/2026 13:15:00,
2572,5375713414,1415 ORANGE AVE CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002," $ 2,132.00 "," $ 1,832.00 "," $ 3,964.00 ",2025,US114CO14-UNIT C-USE PERIOD 14 DURING ODD YR&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,700.00 ",   - , - ,03/18/2026 13:15:00,
2573,5375713521,1415 ORANGE AVE CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002," $ 1,200.00 ", $ 800.00 ," $ 2,000.00 ",2025,US115BO21-UNIT B-USE PERIOD 21 DURING ODD YR&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,800.00 ",   - , - ,03/18/2026 13:15:00,
2574,5375714121,1415 ORANGE AVE #201 CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002, $ 318.00 , $ 212.00 , $ 530.00 ,2025,US201DO21-UNIT D-USE PERIOD 21 DURING ODD YR&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,400.00 ",   - , - ,03/18/2026 13:15:00,
2575,5375715837,1415 ORANGE AVE #221 CORONADO CA 92118-2948,Timeshare Property,CORONADO,92118,02002, $ 333.00 , $ 222.00 , $ 555.00 ,2025,US221BO37-UNIT B-USE PERIOD 37 DURING ODD YR&UND INT POR BLK 1,Coronado Beach Resort,   - ," $ 1,300.00 ",   - , - ,03/18/2026 13:15:00,
